t [s],Vol [m3],P [bar],T [K],Q loss [W],,,,,,,
0.04915,0.0008788,3.8033,806.6025,589.14,,,,,,,
0.04916,0.00087908,3.8017,806.52,588.63,,,,,,,
0.04917,0.00087936,3.8001,806.44,588.12,,,,,,,
0.04918,0.00087964,3.798525,806.36,587.61,,,,,,,
0.04919,0.00087992,3.796975,806.285,587.1,,,,,,,
0.0492,0.0008802,3.7954,806.205,586.59,,,,,,,
0.04921,0.00088048,3.79385,806.13,586.08,,,,,,,
0.04922,0.00088075,3.792325,806.0625,585.57,,,,,,,
0.04923,0.00088103,3.7908,805.99,585.075,,,,,,,
0.04924,0.00088131,3.789275,805.9225,584.565,,,,,,,
0.04925,0.00088158,3.7878,805.855,584.055,,,,,,,
0.04926,0.00088186,3.786325,805.79,583.56,,,,,,,
0.04927,0.00088214,3.784825,805.725,583.05,,,,,,,
0.04928,0.00088241,3.783325,805.66,582.555,,,,,,,
0.04929,0.00088269,3.78185,805.595,582.06,,,,,,,
0.0493,0.00088296,3.78035,805.525,581.55,,,,,,,
0.04931,0.00088324,3.778825,805.45,581.055,,,,,,,
0.04932,0.00088351,3.7773,805.3725,580.56,,,,,,,
0.04933,0.00088379,3.775725,805.2925,580.065,,,,,,,
0.04934,0.00088406,3.77415,805.195,579.57,,,,,,,
0.04935,0.00088433,3.7725,805.0975,579.075,,,,,,,
0.04936,0.00088461,3.770825,804.99,578.58,,,,,,,
0.04937,0.00088488,3.7691,804.865,578.085,,,,,,,
0.04938,0.00088515,3.767325,804.73,577.59,,,,,,,
0.04939,0.00088542,3.765475,804.5875,577.095,,,,,,,
0.0494,0.0008857,3.763575,804.43,576.6,,,,,,,
0.04941,0.00088597,3.761625,804.2575,576.105,,,,,,,
0.04942,0.00088624,3.7596,804.0725,575.625,,,,,,,
0.04943,0.00088651,3.757575,803.875,575.13,,,,,,,
0.04944,0.00088678,3.755425,803.665,574.65,,,,,,,
0.04945,0.00088705,3.75325,803.4425,574.155,,,,,,,
0.04946,0.00088732,3.751025,803.2125,573.675,,,,,,,
0.04947,0.00088759,3.748725,802.9675,573.18,,,,,,,
0.04948,0.00088786,3.74645,802.72,572.7,,,,,,,
0.04949,0.00088813,3.7441,802.4625,572.22,,,,,,,
0.0495,0.00088839,3.74175,802.2025,571.74,,,,,,,
0.04951,0.00088866,3.7394,801.9375,571.245,,,,,,,
0.04952,0.00088893,3.737025,801.67,570.765,,,,,,,
0.04953,0.0008892,3.73465,801.405,570.285,,,,,,,
0.04954,0.00088946,3.732275,801.1375,569.805,,,,,,,
0.04955,0.00088973,3.72995,800.88,569.325,,,,,,,
0.04956,0.00089,3.727625,800.62,568.845,,,,,,,
0.04957,0.00089026,3.72535,800.3725,568.365,,,,,,,
0.04958,0.00089053,3.72315,800.1275,567.9,,,,,,,
0.04959,0.00089079,3.7209,799.8975,567.42,,,,,,,
0.0496,0.00089106,3.718775,799.6675,566.94,,,,,,,
0.04961,0.00089132,3.7167,799.4575,566.46,,,,,,,
0.04962,0.00089159,3.714625,799.2525,565.995,,,,,,,
0.04963,0.00089185,3.71265,799.0625,565.515,,,,,,,
0.04964,0.00089211,3.7107,798.8825,565.05,,,,,,,
0.04965,0.00089238,3.708825,798.7125,564.57,,,,,,,
0.04966,0.00089264,3.706975,798.555,564.105,,,,,,,
0.04967,0.0008929,3.70525,798.4075,563.64,,,,,,,
0.04968,0.00089317,3.7035,798.27,563.16,,,,,,,
0.04969,0.00089343,3.701825,798.1425,562.695,,,,,,,
0.0497,0.00089369,3.7002,798.02,562.23,,,,,,,
0.04971,0.00089395,3.698625,797.91,561.765,,,,,,,
0.04972,0.00089421,3.697,797.805,561.3,,,,,,,
0.04973,0.00089447,3.695475,797.7025,560.835,,,,,,,
0.04974,0.00089473,3.693975,797.61,560.37,,,,,,,
0.04975,0.00089499,3.692475,797.52,559.905,,,,,,,
0.04976,0.00089525,3.691025,797.4325,559.44,,,,,,,
0.04977,0.00089551,3.68955,797.3425,558.975,,,,,,,
0.04978,0.00089577,3.6881,797.26,558.51,,,,,,,
0.04979,0.00089603,3.6866,797.175,558.06,,,,,,,
0.0498,0.00089629,3.685175,797.0875,557.595,,,,,,,
0.04981,0.00089654,3.6837,797.0025,557.13,,,,,,,
0.04982,0.0008968,3.682225,796.91,556.68,,,,,,,
0.04983,0.00089706,3.680725,796.8175,556.215,,,,,,,
0.04984,0.00089731,3.67925,796.72,555.765,,,,,,,
0.04985,0.00089757,3.677725,796.6225,555.3,,,,,,,
0.04986,0.00089783,3.676225,796.5175,554.85,,,,,,,
0.04987,0.00089808,3.67465,796.4075,554.4,,,,,,,
0.04988,0.00089834,3.673075,796.2925,553.95,,,,,,,
0.04989,0.00089859,3.6715,796.175,553.485,,,,,,,
0.0499,0.00089885,3.66985,796.0525,553.035,,,,,,,
0.04991,0.0008991,3.66825,795.925,552.585,,,,,,,
0.04992,0.00089936,3.6666,795.79,552.135,,,,,,,
0.04993,0.00089961,3.664925,795.6475,551.685,,,,,,,
0.04994,0.00089986,3.6632,795.5075,551.235,,,,,,,
0.04995,0.00090012,3.6615,795.3575,550.785,,,,,,,
0.04996,0.00090037,3.65975,795.2025,550.335,,,,,,,
0.04997,0.00090062,3.658025,795.04,549.9,,,,,,,
0.04998,0.00090087,3.656225,794.88,549.45,,,,,,,
0.04999,0.00090113,3.65445,794.71,549,,,,,,,
0.05,0.00090138,3.65265,794.5375,548.565,,,,,,,
0.05001,0.00090163,3.6508,794.365,548.115,,,,,,,
0.05002,0.00090188,3.648975,794.185,547.68,,,,,,,
0.05003,0.00090213,3.647125,794.0025,547.23,,,,,,,
0.05004,0.00090238,3.645275,793.82,546.795,,,,,,,
0.05005,0.00090263,3.643375,793.6325,546.345,,,,,,,
0.05006,0.00090288,3.64155,793.445,545.91,,,,,,,
0.05007,0.00090313,3.639675,793.26,545.475,,,,,,,
0.05008,0.00090337,3.637825,793.07,545.04,,,,,,,
0.05009,0.00090362,3.635975,792.8825,544.59,,,,,,,
0.0501,0.00090387,3.6341,792.7,544.155,,,,,,,
0.05011,0.00090412,3.6323,792.515,543.72,,,,,,,
0.05012,0.00090436,3.630475,792.3325,543.285,,,,,,,
0.05013,0.00090461,3.628625,792.1525,542.85,,,,,,,
0.05014,0.00090486,3.626875,791.98,542.415,,,,,,,
0.05015,0.0009051,3.6251,791.8125,541.98,,,,,,,
0.05016,0.00090535,3.623375,791.6475,541.56,,,,,,,
0.05017,0.00090559,3.621675,791.4875,541.125,,,,,,,
0.05018,0.00090584,3.619975,791.335,540.69,,,,,,,
0.05019,0.00090608,3.61835,791.19,540.255,,,,,,,
0.0502,0.00090633,3.616725,791.0525,539.835,,,,,,,
0.05021,0.00090657,3.615175,790.92,539.4,,,,,,,
0.05022,0.00090682,3.6136,790.7975,538.98,,,,,,,
0.05023,0.00090706,3.612125,790.685,538.545,,,,,,,
0.05024,0.0009073,3.610675,790.5775,538.125,,,,,,,
0.05025,0.00090754,3.609225,790.4775,537.705,,,,,,,
0.05026,0.00090779,3.60785,790.3875,537.27,,,,,,,
0.05027,0.00090803,3.6065,790.305,536.85,,,,,,,
0.05028,0.00090827,3.605175,790.225,536.43,,,,,,,
0.05029,0.00090851,3.603925,790.16,536.01,,,,,,,
0.0503,0.00090875,3.602675,790.095,535.575,,,,,,,
0.05031,0.00090899,3.601475,790.0375,535.155,,,,,,,
0.05032,0.00090923,3.60025,789.9825,534.735,,,,,,,
0.05033,0.00090947,3.59905,789.935,534.315,,,,,,,
0.05034,0.00090971,3.597925,789.89,533.895,,,,,,,
0.05035,0.00090995,3.596775,789.845,533.49,,,,,,,
0.05036,0.00091019,3.595625,789.805,533.07,,,,,,,
0.05037,0.00091042,3.5945,789.7575,532.65,,,,,,,
0.05038,0.00091066,3.59335,789.7125,532.23,,,,,,,
0.05039,0.0009109,3.5922,789.665,531.825,,,,,,,
0.0504,0.00091114,3.591025,789.6125,531.405,,,,,,,
0.05041,0.00091137,3.5898,789.5575,530.985,,,,,,,
0.05042,0.00091161,3.588575,789.4875,530.58,,,,,,,
0.05043,0.00091185,3.5873,789.415,530.16,,,,,,,
0.05044,0.00091208,3.586025,789.3375,529.755,,,,,,,
0.05045,0.00091232,3.584675,789.245,529.35,,,,,,,
0.05046,0.00091255,3.583275,789.1425,528.93,,,,,,,
0.05047,0.00091279,3.58185,789.03,528.525,,,,,,,
0.05048,0.00091302,3.5804,788.9025,528.12,,,,,,,
0.05049,0.00091325,3.578825,788.765,527.715,,,,,,,
0.0505,0.00091349,3.577225,788.615,527.31,,,,,,,
0.05051,0.00091372,3.575575,788.4475,526.89,,,,,,,
0.05052,0.00091395,3.57385,788.2675,526.485,,,,,,,
0.05053,0.00091419,3.572075,788.0775,526.08,,,,,,,
0.05054,0.00091442,3.570225,787.8675,525.69,,,,,,,
0.05055,0.00091465,3.56835,787.65,525.285,,,,,,,
0.05056,0.00091488,3.566375,787.42,524.88,,,,,,,
0.05057,0.00091511,3.5644,787.18,524.475,,,,,,,
0.05058,0.00091534,3.5624,786.9275,524.07,,,,,,,
0.05059,0.00091557,3.5603,786.665,523.68,,,,,,,
0.0506,0.0009158,3.558175,786.3925,523.275,,,,,,,
0.05061,0.00091603,3.55605,786.12,522.87,,,,,,,
0.05062,0.00091626,3.5539,785.8375,522.48,,,,,,,
0.05063,0.00091649,3.5517,785.5525,522.075,,,,,,,
0.05064,0.00091672,3.5495,785.2625,521.685,,,,,,,
0.05065,0.00091695,3.547325,784.975,521.28,,,,,,,
0.05066,0.00091717,3.545125,784.6875,520.89,,,,,,,
0.05067,0.0009174,3.542975,784.4,520.5,,,,,,,
0.05068,0.00091763,3.5408,784.115,520.11,,,,,,,
0.05069,0.00091785,3.538675,783.8375,519.705,,,,,,,
0.0507,0.00091808,3.536575,783.56,519.315,,,,,,,
0.05071,0.00091831,3.53445,783.2925,518.925,,,,,,,
0.05072,0.00091853,3.532425,783.03,518.535,,,,,,,
0.05073,0.00091876,3.5304,782.775,518.145,,,,,,,
0.05074,0.00091898,3.528425,782.535,517.755,,,,,,,
0.05075,0.00091921,3.526475,782.2925,517.365,,,,,,,
0.05076,0.00091943,3.5246,782.0675,516.975,,,,,,,
0.05077,0.00091965,3.52275,781.845,516.585,,,,,,,
0.05078,0.00091988,3.520925,781.635,516.21,,,,,,,
0.05079,0.0009201,3.519175,781.43,515.82,,,,,,,
0.0508,0.00092032,3.5174,781.2325,515.43,,,,,,,
0.05081,0.00092055,3.5157,781.0425,515.055,,,,,,,
0.05082,0.00092077,3.514,780.8575,514.665,,,,,,,
0.05083,0.00092099,3.512375,780.6825,514.275,,,,,,,
0.05084,0.00092121,3.510725,780.5125,513.9,,,,,,,
0.05085,0.00092143,3.50915,780.3425,513.51,,,,,,,
0.05086,0.00092165,3.507575,780.1775,513.135,,,,,,,
0.05087,0.00092187,3.505975,780.015,512.76,,,,,,,
0.05088,0.00092209,3.504425,779.8575,512.37,,,,,,,
0.05089,0.00092231,3.502875,779.7,511.995,,,,,,,
0.0509,0.00092253,3.501325,779.545,511.62,,,,,,,
0.05091,0.00092275,3.4998,779.3875,511.245,,,,,,,
0.05092,0.00092297,3.498275,779.235,510.87,,,,,,,
0.05093,0.00092318,3.49675,779.0825,510.495,,,,,,,
0.05094,0.0009234,3.495225,778.925,510.12,,,,,,,
0.05095,0.00092362,3.493725,778.7725,509.745,,,,,,,
0.05096,0.00092384,3.4922,778.6225,509.37,,,,,,,
0.05097,0.00092405,3.4907,778.47,508.995,,,,,,,
0.05098,0.00092427,3.4892,778.32,508.62,,,,,,,
0.05099,0.00092448,3.48775,778.1725,508.245,,,,,,,
0.051,0.0009247,3.48625,778.0225,507.87,,,,,,,
0.05101,0.00092491,3.4848,777.8775,507.51,,,,,,,
0.05102,0.00092513,3.483325,777.7375,507.135,,,,,,,
0.05103,0.00092534,3.4819,777.595,506.76,,,,,,,
0.05104,0.00092556,3.48045,777.455,506.4,,,,,,,
0.05105,0.00092577,3.47905,777.32,506.025,,,,,,,
0.05106,0.00092598,3.47765,777.185,505.665,,,,,,,
0.05107,0.0009262,3.476275,777.055,505.305,,,,,,,
0.05108,0.00092641,3.4749,776.925,504.93,,,,,,,
0.05109,0.00092662,3.473525,776.8,504.57,,,,,,,
0.0511,0.00092683,3.47215,776.675,504.21,,,,,,,
0.05111,0.00092704,3.470825,776.5475,503.835,,,,,,,
0.05112,0.00092726,3.469475,776.4225,503.475,,,,,,,
0.05113,0.00092747,3.4681,776.295,503.115,,,,,,,
0.05114,0.00092768,3.46675,776.17,502.755,,,,,,,
0.05115,0.00092789,3.4654,776.0375,502.395,,,,,,,
0.05116,0.0009281,3.464025,775.905,502.035,,,,,,,
0.05117,0.0009283,3.462625,775.77,501.675,,,,,,,
0.05118,0.00092851,3.46125,775.63,501.315,,,,,,,
0.05119,0.00092872,3.45985,775.4825,500.955,,,,,,,
0.0512,0.00092893,3.458375,775.3325,500.61,,,,,,,
0.05121,0.00092914,3.4569,775.175,500.25,,,,,,,
0.05122,0.00092935,3.4554,775.015,499.89,,,,,,,
0.05123,0.00092955,3.453875,774.8475,499.545,,,,,,,
0.05124,0.00092976,3.4524,774.675,499.185,,,,,,,
0.05125,0.00092997,3.4508,774.495,498.825,,,,,,,
0.05126,0.00093017,3.449225,774.3125,498.48,,,,,,,
0.05127,0.00093038,3.447675,774.1275,498.12,,,,,,,
0.05128,0.00093058,3.446075,773.94,497.775,,,,,,,
0.05129,0.00093079,3.444475,773.75,497.43,,,,,,,
0.0513,0.00093099,3.442875,773.5575,497.07,,,,,,,
0.05131,0.00093119,3.44125,773.37,496.725,,,,,,,
0.05132,0.0009314,3.439675,773.1825,496.38,,,,,,,
0.05133,0.0009316,3.438125,773,496.035,,,,,,,
0.05134,0.0009318,3.43655,772.82,495.69,,,,,,,
0.05135,0.00093201,3.43505,772.645,495.33,,,,,,,
0.05136,0.00093221,3.4336,772.4825,494.985,,,,,,,
0.05137,0.00093241,3.432125,772.3275,494.64,,,,,,,
0.05138,0.00093261,3.430775,772.18,494.295,,,,,,,
0.05139,0.00093281,3.429425,772.0475,493.965,,,,,,,
0.0514,0.00093301,3.4281,771.925,493.62,,,,,,,
0.05141,0.00093322,3.426925,771.82,493.275,,,,,,,
0.05142,0.00093341,3.42575,771.7225,492.93,,,,,,,
0.05143,0.00093361,3.424675,771.64,492.585,,,,,,,
0.05144,0.00093381,3.423625,771.575,492.255,,,,,,,
0.05145,0.00093401,3.422675,771.5225,491.91,,,,,,,
0.05146,0.00093421,3.42175,771.485,491.58,,,,,,,
0.05147,0.00093441,3.42095,771.46,491.235,,,,,,,
0.05148,0.00093461,3.420175,771.4475,490.905,,,,,,,
0.05149,0.0009348,3.41945,771.4475,490.56,,,,,,,
0.0515,0.000935,3.41875,771.4575,490.23,,,,,,,
0.05151,0.0009352,3.41815,771.48,489.885,,,,,,,
0.05152,0.00093539,3.41755,771.5125,489.555,,,,,,,
0.05153,0.00093559,3.417,771.5525,489.225,,,,,,,
0.05154,0.00093579,3.4165,771.595,488.895,,,,,,,
0.05155,0.00093598,3.416025,771.6475,488.565,,,,,,,
0.05156,0.00093618,3.415525,771.7,488.235,,,,,,,
0.05157,0.00093637,3.415075,771.7575,487.89,,,,,,,
0.05158,0.00093656,3.4146,771.8125,487.56,,,,,,,
0.05159,0.00093676,3.41415,771.8675,487.245,,,,,,,
0.0516,0.00093695,3.41365,771.92,486.915,,,,,,,
0.05161,0.00093714,3.413175,771.9725,486.585,,,,,,,
0.05162,0.00093734,3.4127,772.015,486.255,,,,,,,
0.05163,0.00093753,3.4122,772.0575,485.925,,,,,,,
0.05164,0.00093772,3.411625,772.09,485.595,,,,,,,
0.05165,0.00093791,3.41105,772.1175,485.28,,,,,,,
0.05166,0.0009381,3.41045,772.1325,484.95,,,,,,,
0.05167,0.00093829,3.4098,772.1425,484.635,,,,,,,
0.05168,0.00093848,3.409075,772.14,484.305,,,,,,,
0.05169,0.00093867,3.408375,772.13,483.975,,,,,,,
0.0517,0.00093886,3.407575,772.11,483.66,,,,,,,
0.05171,0.00093905,3.406775,772.0775,483.345,,,,,,,
0.05172,0.00093924,3.405925,772.0375,483.015,,,,,,,
0.05173,0.00093943,3.405,771.9875,482.7,,,,,,,
0.05174,0.00093962,3.40405,771.925,482.385,,,,,,,
0.05175,0.00093981,3.40305,771.855,482.07,,,,,,,
0.05176,0.00093999,3.40205,771.7725,481.74,,,,,,,
0.05177,0.00094018,3.401,771.685,481.425,,,,,,,
0.05178,0.00094037,3.3999,771.59,481.11,,,,,,,
0.05179,0.00094055,3.39875,771.4875,480.795,,,,,,,
0.0518,0.00094074,3.3976,771.3775,480.48,,,,,,,
0.05181,0.00094092,3.39645,771.2625,480.165,,,,,,,
0.05182,0.00094111,3.39525,771.1425,479.85,,,,,,,
0.05183,0.00094129,3.39405,771.0175,479.535,,,,,,,
0.05184,0.00094148,3.3928,770.8875,479.235,,,,,,,
0.05185,0.00094166,3.391575,770.7575,478.92,,,,,,,
0.05186,0.00094184,3.39035,770.6225,478.605,,,,,,,
0.05187,0.00094203,3.389075,770.4925,478.305,,,,,,,
0.05188,0.00094221,3.38785,770.3575,477.99,,,,,,,
0.05189,0.00094239,3.3866,770.225,477.675,,,,,,,
0.0519,0.00094257,3.385375,770.09,477.375,,,,,,,
0.05191,0.00094276,3.3841,769.9575,477.06,,,,,,,
0.05192,0.00094294,3.382925,769.825,476.76,,,,,,,
0.05193,0.00094312,3.3817,769.7,476.46,,,,,,,
0.05194,0.0009433,3.3805,769.5725,476.145,,,,,,,
0.05195,0.00094348,3.3793,769.45,475.845,,,,,,,
0.05196,0.00094366,3.378125,769.3275,475.545,,,,,,,
0.05197,0.00094384,3.376975,769.21,475.23,,,,,,,
0.05198,0.00094402,3.375825,769.0975,474.93,,,,,,,
0.05199,0.0009442,3.3747,768.9825,474.63,,,,,,,
0.052,0.00094437,3.373575,768.875,474.33,,,,,,,
0.05201,0.00094455,3.37245,768.7675,474.03,,,,,,,
0.05202,0.00094473,3.371375,768.665,473.73,,,,,,,
0.05203,0.00094491,3.370325,768.5675,473.43,,,,,,,
0.05204,0.00094508,3.36925,768.4725,473.13,,,,,,,
0.05205,0.00094526,3.368225,768.375,472.83,,,,,,,
0.05206,0.00094544,3.3672,768.2875,472.545,,,,,,,
0.05207,0.00094561,3.3662,768.2,472.245,,,,,,,
0.05208,0.00094579,3.3652,768.115,471.945,,,,,,,
0.05209,0.00094596,3.36425,768.0375,471.645,,,,,,,
0.0521,0.00094614,3.3633,767.9625,471.36,,,,,,,
0.05211,0.00094631,3.362375,767.89,471.06,,,,,,,
0.05212,0.00094648,3.361425,767.8225,470.775,,,,,,,
0.05213,0.00094666,3.36055,767.7625,470.475,,,,,,,
0.05214,0.00094683,3.359675,767.705,470.19,,,,,,,
0.05215,0.000947,3.35885,767.655,469.89,,,,,,,
0.05216,0.00094718,3.358,767.61,469.605,,,,,,,
0.05217,0.00094735,3.357225,767.5675,469.32,,,,,,,
0.05218,0.00094752,3.356475,767.535,469.02,,,,,,,
0.05219,0.00094769,3.355775,767.5075,468.735,,,,,,,
0.0522,0.00094786,3.35505,767.4875,468.45,,,,,,,
0.05221,0.00094803,3.354375,767.47,468.165,,,,,,,
0.05222,0.0009482,3.3537,767.4625,467.88,,,,,,,
0.05223,0.00094837,3.3531,767.4575,467.595,,,,,,,
0.05224,0.00094854,3.3525,767.4575,467.31,,,,,,,
0.05225,0.00094871,3.351925,767.4625,467.025,,,,,,,
0.05226,0.00094888,3.351375,767.47,466.74,,,,,,,
0.05227,0.00094904,3.35085,767.485,466.455,,,,,,,
0.05228,0.00094921,3.350325,767.4975,466.17,,,,,,,
0.05229,0.00094938,3.349775,767.51,465.885,,,,,,,
0.0523,0.00094955,3.349225,767.5275,465.615,,,,,,,
0.05231,0.00094971,3.348725,767.535,465.33,,,,,,,
0.05232,0.00094988,3.348175,767.545,465.045,,,,,,,
0.05233,0.00095004,3.34765,767.55,464.775,,,,,,,
0.05234,0.00095021,3.347025,767.5475,464.49,,,,,,,
0.05235,0.00095037,3.346425,767.5425,464.22,,,,,,,
0.05236,0.00095054,3.345725,767.5225,463.935,,,,,,,
0.05237,0.0009507,3.34505,767.4925,463.665,,,,,,,
0.05238,0.00095087,3.3443,767.455,463.38,,,,,,,
0.05239,0.00095103,3.343525,767.405,463.11,,,,,,,
0.0524,0.00095119,3.342675,767.34,462.84,,,,,,,
0.05241,0.00095136,3.34175,767.26,462.555,,,,,,,
0.05242,0.00095152,3.340775,767.17,462.285,,,,,,,
0.05243,0.00095168,3.339775,767.0625,462.015,,,,,,,
0.05244,0.00095184,3.338675,766.9425,461.745,,,,,,,
0.05245,0.000952,3.3375,766.81,461.475,,,,,,,
0.05246,0.00095216,3.3363,766.66,461.205,,,,,,,
0.05247,0.00095232,3.335025,766.4975,460.935,,,,,,,
0.05248,0.00095248,3.3337,766.325,460.665,,,,,,,
0.05249,0.00095264,3.33235,766.14,460.395,,,,,,,
0.0525,0.0009528,3.33095,765.9475,460.125,,,,,,,
0.05251,0.00095296,3.329525,765.7475,459.855,,,,,,,
0.05252,0.00095312,3.32805,765.5375,459.6,,,,,,,
0.05253,0.00095328,3.326575,765.325,459.33,,,,,,,
0.05254,0.00095343,3.325125,765.1125,459.06,,,,,,,
0.05255,0.00095359,3.323625,764.895,458.805,,,,,,,
0.05256,0.00095375,3.322125,764.6775,458.535,,,,,,,
0.05257,0.00095391,3.32065,764.47,458.265,,,,,,,
0.05258,0.00095406,3.319225,764.265,458.01,,,,,,,
0.05259,0.00095422,3.317825,764.065,457.74,,,,,,,
0.0526,0.00095437,3.316425,763.8725,457.485,,,,,,,
0.05261,0.00095453,3.3151,763.695,457.23,,,,,,,
0.05262,0.00095468,3.31385,763.525,456.96,,,,,,,
0.05263,0.00095484,3.312625,763.365,456.705,,,,,,,
0.05264,0.00095499,3.31145,763.2225,456.45,,,,,,,
0.05265,0.00095514,3.310325,763.0925,456.195,,,,,,,
0.05266,0.0009553,3.3093,762.98,455.925,,,,,,,
0.05267,0.00095545,3.308325,762.875,455.67,,,,,,,
0.05268,0.0009556,3.307425,762.79,455.415,,,,,,,
0.05269,0.00095575,3.30655,762.7125,455.16,,,,,,,
0.0527,0.0009559,3.30575,762.6525,454.905,,,,,,,
0.05271,0.00095605,3.30505,762.605,454.65,,,,,,,
0.05272,0.00095621,3.30435,762.5675,454.395,,,,,,,
0.05273,0.00095636,3.3037,762.54,454.14,,,,,,,
0.05274,0.00095651,3.3031,762.525,453.9,,,,,,,
0.05275,0.00095666,3.30255,762.515,453.645,,,,,,,
0.05276,0.0009568,3.302025,762.51,453.39,,,,,,,
0.05277,0.00095695,3.3015,762.515,453.135,,,,,,,
0.05278,0.0009571,3.301,762.52,452.895,,,,,,,
0.05279,0.00095725,3.300525,762.5275,452.64,,,,,,,
0.0528,0.0009574,3.30005,762.535,452.4,,,,,,,
0.05281,0.00095754,3.29955,762.54,452.145,,,,,,,
0.05282,0.00095769,3.29905,762.5425,451.905,,,,,,,
0.05283,0.00095784,3.298525,762.5425,451.65,,,,,,,
0.05284,0.00095798,3.298,762.535,451.41,,,,,,,
0.05285,0.00095813,3.297475,762.5275,451.155,,,,,,,
0.05286,0.00095828,3.296875,762.5075,450.915,,,,,,,
0.05287,0.00095842,3.29625,762.4825,450.675,,,,,,,
0.05288,0.00095857,3.295575,762.45,450.435,,,,,,,
0.05289,0.00095871,3.294925,762.4025,450.18,,,,,,,
0.0529,0.00095885,3.294175,762.35,449.94,,,,,,,
0.05291,0.000959,3.293375,762.285,449.7,,,,,,,
0.05292,0.00095914,3.292575,762.2075,449.46,,,,,,,
0.05293,0.00095928,3.2917,762.1175,449.22,,,,,,,
0.05294,0.00095943,3.29075,762.0175,448.98,,,,,,,
0.05295,0.00095957,3.289775,761.9075,448.74,,,,,,,
0.05296,0.00095971,3.288775,761.78,448.5,,,,,,,
0.05297,0.00095985,3.2877,761.6425,448.275,,,,,,,
0.05298,0.00095999,3.286575,761.4925,448.035,,,,,,,
0.05299,0.00096013,3.285375,761.3275,447.795,,,,,,,
0.053,0.00096027,3.28415,761.15,447.555,,,,,,,
0.05301,0.00096041,3.282875,760.965,447.33,,,,,,,
0.05302,0.00096055,3.2815,760.76,447.09,,,,,,,
0.05303,0.00096069,3.2801,760.545,446.85,,,,,,,
0.05304,0.00096083,3.278675,760.3175,446.625,,,,,,,
0.05305,0.00096097,3.277175,760.08,446.385,,,,,,,
0.05306,0.0009611,3.2756,759.83,446.16,,,,,,,
0.05307,0.00096124,3.274,759.5675,445.92,,,,,,,
0.05308,0.00096138,3.272375,759.295,445.695,,,,,,,
0.05309,0.00096152,3.270675,759.015,445.47,,,,,,,
0.0531,0.00096165,3.26895,758.72,445.23,,,,,,,
0.05311,0.00096179,3.267175,758.425,445.005,,,,,,,
0.05312,0.00096192,3.26545,758.1175,444.78,,,,,,,
0.05313,0.00096206,3.263625,757.805,444.555,,,,,,,
0.05314,0.00096219,3.2618,757.4875,444.33,,,,,,,
0.05315,0.00096233,3.25995,757.17,444.105,,,,,,,
0.05316,0.00096246,3.258125,756.845,443.88,,,,,,,
0.05317,0.0009626,3.2563,756.5275,443.655,,,,,,,
0.05318,0.00096273,3.25445,756.205,443.43,,,,,,,
0.05319,0.00096286,3.2526,755.8875,443.205,,,,,,,
0.0532,0.00096299,3.25085,755.575,442.98,,,,,,,
0.05321,0.00096313,3.24905,755.265,442.755,,,,,,,
0.05322,0.00096326,3.2473,754.9625,442.53,,,,,,,
0.05323,0.00096339,3.2456,754.67,442.305,,,,,,,
0.05324,0.00096352,3.24395,754.3875,442.095,,,,,,,
0.05325,0.00096365,3.242325,754.115,441.87,,,,,,,
0.05326,0.00096378,3.240725,753.855,441.645,,,,,,,
0.05327,0.00096391,3.239225,753.605,441.435,,,,,,,
0.05328,0.00096404,3.2378,753.37,441.21,,,,,,,
0.05329,0.00096417,3.236375,753.145,441,,,,,,,
0.0533,0.0009643,3.23505,752.9375,440.775,,,,,,,
0.05331,0.00096443,3.23375,752.7425,440.565,,,,,,,
0.05332,0.00096456,3.232525,752.5625,440.34,,,,,,,
0.05333,0.00096468,3.231375,752.3925,440.13,,,,,,,
0.05334,0.00096481,3.230275,752.24,439.92,,,,,,,
0.05335,0.00096494,3.22925,752.095,439.695,,,,,,,
0.05336,0.00096506,3.22825,751.965,439.485,,,,,,,
0.05337,0.00096519,3.2273,751.8475,439.275,,,,,,,
0.05338,0.00096532,3.2264,751.74,439.065,,,,,,,
0.05339,0.00096544,3.225575,751.6425,438.855,,,,,,,
0.0534,0.00096557,3.22475,751.55,438.63,,,,,,,
0.05341,0.00096569,3.223975,751.47,438.42,,,,,,,
0.05342,0.00096581,3.22325,751.3975,438.21,,,,,,,
0.05343,0.00096594,3.2225,751.325,438,,,,,,,
0.05344,0.00096606,3.22185,751.2625,437.805,,,,,,,
0.05345,0.00096619,3.22115,751.2025,437.595,,,,,,,
0.05346,0.00096631,3.220525,751.145,437.385,,,,,,,
0.05347,0.00096643,3.21985,751.0925,437.175,,,,,,,
0.05348,0.00096655,3.21925,751.0425,436.965,,,,,,,
0.05349,0.00096667,3.2186,750.9925,436.77,,,,,,,
0.0535,0.0009668,3.217975,750.9425,436.56,,,,,,,
0.05351,0.00096692,3.2174,750.89,436.35,,,,,,,
0.05352,0.00096704,3.216775,750.8425,436.155,,,,,,,
0.05353,0.00096716,3.21615,750.795,435.945,,,,,,,
0.05354,0.00096728,3.21555,750.745,435.75,,,,,,,
0.05355,0.0009674,3.2149,750.6925,435.54,,,,,,,
0.05356,0.00096752,3.214325,750.6425,435.345,,,,,,,
0.05357,0.00096763,3.213675,750.5875,435.135,,,,,,,
0.05358,0.00096775,3.213075,750.535,434.94,,,,,,,
