t [s],Vol [m3],P [bar],T [K],Q loss [W]
0.01961,0.00047497,5.67794,580.742,1594.566
0.01962,0.00047447,5.68578,580.932,1596.753
0.01963,0.00047398,5.69362,581.124,1598.94
0.01964,0.00047348,5.7015,581.32,1601.127
0.01965,0.00047298,5.7094,581.518,1603.314
0.01966,0.00047248,5.7174,581.714,1605.501
0.01967,0.00047199,5.7254,581.918,1607.769
0.01968,0.00047149,5.73344,582.124,1609.956
0.01969,0.00047099,5.7415,582.33,1612.143
0.0197,0.0004705,5.74966,582.538,1614.411
0.01971,0.00047,5.7578,582.752,1616.598
0.01972,0.00046951,5.76604,582.966,1618.866
0.01973,0.00046901,5.77426,583.182,1621.053
0.01974,0.00046851,5.7825,583.398,1623.321
0.01975,0.00046802,5.79082,583.618,1625.589
0.01976,0.00046752,5.79916,583.84,1627.776
0.01977,0.00046702,5.80752,584.06,1630.044
0.01978,0.00046653,5.8159,584.282,1632.312
0.01979,0.00046603,5.82432,584.506,1634.58
0.0198,0.00046554,5.83272,584.726,1636.848
0.01981,0.00046504,5.84118,584.946,1639.116
0.01982,0.00046455,5.84962,585.168,1641.384
0.01983,0.00046405,5.85806,585.388,1643.652
0.01984,0.00046355,5.8665,585.608,1645.92
0.01985,0.00046306,5.87496,585.824,1648.188
0.01986,0.00046256,5.8834,586.038,1650.456
0.01987,0.00046207,5.89186,586.254,1652.724
0.01988,0.00046157,5.90028,586.462,1655.073
0.01989,0.00046108,5.90876,586.672,1657.341
0.0199,0.00046058,5.9172,586.876,1659.609
0.01991,0.00046009,5.92564,587.086,1661.958
0.01992,0.00045959,5.9341,587.286,1664.226
0.01993,0.0004591,5.94252,587.492,1666.575
0.01994,0.0004586,5.95096,587.688,1668.924
0.01995,0.00045811,5.95942,587.886,1671.192
0.01996,0.00045761,5.96788,588.088,1673.541
0.01997,0.00045712,5.97634,588.284,1675.89
0.01998,0.00045662,5.9848,588.478,1678.239
0.01999,0.00045613,5.9933,588.676,1680.588
0.02,0.00045563,6.00182,588.874,1682.856
0.02001,0.00045514,6.01038,589.07,1685.205
0.02002,0.00045464,6.01898,589.274,1687.554
0.02003,0.00045415,6.0276,589.476,1689.984
0.02004,0.00045365,6.03628,589.676,1692.333
0.02005,0.00045316,6.04496,589.886,1694.682
0.02006,0.00045266,6.05372,590.09,1697.031
0.02007,0.00045217,6.06252,590.302,1699.461
0.02008,0.00045167,6.07134,590.518,1701.81
0.02009,0.00045118,6.08026,590.734,1704.159
0.0201,0.00045068,6.08918,590.952,1706.589
0.02011,0.00045019,6.09816,591.176,1708.938
0.02012,0.00044969,6.1072,591.4,1711.368
0.02013,0.0004492,6.11626,591.626,1713.798
0.02014,0.0004487,6.12538,591.856,1716.147
0.02015,0.00044821,6.13454,592.088,1718.577
0.02016,0.00044771,6.1437,592.322,1721.007
0.02017,0.00044722,6.15296,592.552,1723.437
0.02018,0.00044672,6.16218,592.786,1725.867
0.02019,0.00044623,6.17144,593.02,1728.297
0.0202,0.00044574,6.18072,593.252,1730.727
0.02021,0.00044524,6.19,593.486,1733.157
0.02022,0.00044475,6.1993,593.716,1735.587
0.02023,0.00044425,6.20862,593.948,1738.017
0.02024,0.00044376,6.21792,594.178,1740.528
0.02025,0.00044326,6.22724,594.402,1742.958
0.02026,0.00044277,6.23654,594.624,1745.388
0.02027,0.00044228,6.24582,594.848,1747.899
0.02028,0.00044178,6.2551,595.064,1750.329
0.02029,0.00044129,6.26438,595.28,1752.84
0.0203,0.00044079,6.27362,595.492,1755.351
0.02031,0.0004403,6.2829,595.704,1757.781
0.02032,0.0004398,6.29216,595.914,1760.292
0.02033,0.00043931,6.30142,596.12,1762.803
0.02034,0.00043882,6.31066,596.326,1765.314
0.02035,0.00043832,6.31992,596.528,1767.825
0.02036,0.00043783,6.32918,596.73,1770.336
0.02037,0.00043734,6.33848,596.928,1772.847
0.02038,0.00043684,6.34776,597.13,1775.358
0.02039,0.00043635,6.35708,597.328,1777.869
0.0204,0.00043586,6.36638,597.53,1780.38
0.02041,0.00043536,6.37572,597.728,1782.972
0.02042,0.00043487,6.3851,597.926,1785.483
0.02043,0.00043438,6.39448,598.126,1787.994
0.02044,0.00043388,6.40388,598.326,1790.586
0.02045,0.00043339,6.41332,598.528,1793.097
0.02046,0.0004329,6.4228,598.73,1795.689
0.02047,0.0004324,6.43228,598.936,1798.281
0.02048,0.00043191,6.44184,599.138,1800.792
0.02049,0.00043142,6.45138,599.344,1803.384
0.0205,0.00043093,6.46098,599.548,1805.976
0.02051,0.00043043,6.47058,599.754,1808.568
0.02052,0.00042994,6.48022,599.958,1811.16
0.02053,0.00042945,6.4899,600.166,1813.752
0.02054,0.00042896,6.49962,600.376,1816.344
0.02055,0.00042846,6.50934,600.584,1818.936
0.02056,0.00042797,6.5191,600.796,1821.528
0.02057,0.00042748,6.52888,601.004,1824.12
0.02058,0.00042699,6.53868,601.214,1826.793
0.02059,0.0004265,6.54848,601.422,1829.385
0.0206,0.000426,6.55834,601.63,1832.058
0.02061,0.00042551,6.5682,601.842,1834.65
0.02062,0.00042502,6.5781,602.054,1837.323
0.02063,0.00042453,6.58804,602.264,1839.915
0.02064,0.00042404,6.59796,602.476,1842.588
0.02065,0.00042355,6.60794,602.686,1845.261
0.02066,0.00042306,6.61792,602.896,1847.853
0.02067,0.00042256,6.62794,603.108,1850.526
0.02068,0.00042207,6.638,603.324,1853.199
0.02069,0.00042158,6.64806,603.536,1855.872
0.0207,0.00042109,6.6582,603.748,1858.545
0.02071,0.0004206,6.66832,603.962,1861.218
0.02072,0.00042011,6.6785,604.178,1863.972
0.02073,0.00041962,6.6887,604.396,1866.645
0.02074,0.00041913,6.69894,604.616,1869.318
0.02075,0.00041864,6.70922,604.836,1872.072
0.02076,0.00041815,6.71954,605.056,1874.745
0.02077,0.00041766,6.7299,605.28,1877.418
0.02078,0.00041717,6.74032,605.504,1880.172
0.02079,0.00041668,6.75078,605.73,1882.926
0.0208,0.00041619,6.76126,605.956,1885.599
0.02081,0.0004157,6.77176,606.186,1888.353
0.02082,0.00041521,6.78234,606.416,1891.107
0.02083,0.00041472,6.79296,606.65,1893.861
0.02084,0.00041423,6.80364,606.886,1896.615
0.02085,0.00041374,6.81432,607.122,1899.369
0.02086,0.00041325,6.82506,607.358,1902.123
0.02087,0.00041276,6.83586,607.596,1904.877
0.02088,0.00041227,6.84666,607.838,1907.631
0.02089,0.00041178,6.8575,608.076,1910.466
0.0209,0.00041129,6.86838,608.318,1913.22
0.02091,0.00041081,6.87926,608.558,1916.055
0.02092,0.00041032,6.89022,608.802,1918.809
0.02093,0.00040983,6.90114,609.04,1921.644
0.02094,0.00040934,6.91214,609.28,1924.398
0.02095,0.00040885,6.92312,609.52,1927.233
0.02096,0.00040836,6.9341,609.76,1930.068
0.02097,0.00040787,6.94514,609.996,1932.903
0.02098,0.00040738,6.95614,610.234,1935.738
0.02099,0.0004069,6.9672,610.468,1938.573
0.021,0.00040641,6.97822,610.7,1941.408
0.02101,0.00040592,6.98926,610.93,1944.243
0.02102,0.00040543,7.00034,611.16,1947.078
0.02103,0.00040494,7.01138,611.388,1949.913
0.02104,0.00040445,7.02246,611.618,1952.829
0.02105,0.00040397,7.03354,611.844,1955.664
0.02106,0.00040348,7.04464,612.066,1958.58
0.02107,0.00040299,7.05572,612.292,1961.415
0.02108,0.0004025,7.06686,612.514,1964.331
0.02109,0.00040201,7.078,612.738,1967.247
0.0211,0.00040153,7.08918,612.962,1970.163
0.02111,0.00040104,7.1004,613.186,1973.079
0.02112,0.00040055,7.11164,613.41,1975.914
0.02113,0.00040006,7.12296,613.636,1978.911
0.02114,0.00039958,7.13428,613.866,1981.827
0.02115,0.00039909,7.1457,614.098,1984.743
0.02116,0.0003986,7.15712,614.33,1987.659
0.02117,0.00039812,7.16868,614.566,1990.575
0.02118,0.00039763,7.18022,614.806,1993.572
0.02119,0.00039714,7.19188,615.046,1996.488
0.0212,0.00039665,7.20356,615.292,1999.485
0.02121,0.00039617,7.21534,615.54,2002.482
0.02122,0.00039568,7.22714,615.79,2005.398
0.02123,0.00039519,7.239,616.042,2008.395
0.02124,0.00039471,7.25092,616.3,2011.392
0.02125,0.00039422,7.26288,616.554,2014.389
0.02126,0.00039374,7.2749,616.814,2017.386
0.02127,0.00039325,7.28694,617.07,2020.383
0.02128,0.00039276,7.29898,617.328,2023.38
0.02129,0.00039228,7.31106,617.582,2026.377
0.0213,0.00039179,7.32318,617.838,2029.455
0.02131,0.00039131,7.33526,618.092,2032.452
0.02132,0.00039082,7.34732,618.34,2035.449
0.02133,0.00039034,7.3594,618.588,2038.527
0.02134,0.00038985,7.37146,618.83,2041.605
0.02135,0.00038937,7.38348,619.068,2044.602
0.02136,0.00038888,7.39548,619.3,2047.68
0.02137,0.00038839,7.40746,619.528,2050.758
0.02138,0.00038791,7.41938,619.75,2053.836
0.02139,0.00038743,7.43128,619.968,2056.914
0.0214,0.00038694,7.44312,620.182,2059.992
0.02141,0.00038646,7.45498,620.388,2063.07
0.02142,0.00038597,7.46678,620.592,2066.148
0.02143,0.00038549,7.47856,620.792,2069.307
0.02144,0.000385,7.49032,620.986,2072.385
0.02145,0.00038452,7.5021,621.182,2075.544
0.02146,0.00038403,7.51386,621.374,2078.622
0.02147,0.00038355,7.52568,621.564,2081.781
0.02148,0.00038307,7.53752,621.758,2084.94
0.02149,0.00038258,7.54938,621.95,2088.099
0.0215,0.0003821,7.5613,622.148,2091.177
0.02151,0.00038162,7.5733,622.344,2094.336
0.02152,0.00038113,7.58536,622.548,2097.576
0.02153,0.00038065,7.59752,622.752,2100.735
0.02154,0.00038017,7.60982,622.968,2103.894
0.02155,0.00037968,7.62218,623.188,2107.053
0.02156,0.0003792,7.63466,623.416,2110.293
0.02157,0.00037872,7.64728,623.652,2113.452
0.02158,0.00037823,7.66002,623.892,2116.692
0.02159,0.00037775,7.6729,624.146,2119.851
0.0216,0.00037727,7.68592,624.406,2123.091
0.02161,0.00037679,7.69908,624.678,2126.331
0.02162,0.0003763,7.71236,624.952,2129.571
0.02163,0.00037582,7.72578,625.236,2132.811
0.02164,0.00037534,7.73932,625.528,2136.051
0.02165,0.00037486,7.75296,625.828,2139.291
0.02166,0.00037438,7.76674,626.132,2142.531
0.02167,0.00037389,7.7806,626.444,2145.852
0.02168,0.00037341,7.79458,626.758,2149.092
0.02169,0.00037293,7.80862,627.078,2152.413
0.0217,0.00037245,7.82274,627.398,2155.653
0.02171,0.00037197,7.83688,627.726,2158.974
0.02172,0.00037149,7.85112,628.046,2162.295
0.02173,0.00037101,7.86536,628.374,2165.616
0.02174,0.00037053,7.87964,628.7,2168.937
0.02175,0.00037005,7.89398,629.024,2172.258
0.02176,0.00036956,7.90828,629.346,2175.579
0.02177,0.00036908,7.92264,629.666,2178.9
0.02178,0.0003686,7.93696,629.982,2182.221
0.02179,0.00036812,7.95126,630.296,2185.623
0.0218,0.00036764,7.96554,630.604,2188.944
0.02181,0.00036716,7.97986,630.912,2192.346
0.02182,0.00036668,7.99414,631.214,2195.667
0.02183,0.0003662,8.00836,631.512,2199.069
0.02184,0.00036572,8.0226,631.808,2202.471
0.02185,0.00036524,8.03686,632.098,2205.873
0.02186,0.00036477,8.05106,632.382,2209.275
0.02187,0.00036429,8.06524,632.666,2212.677
0.02188,0.00036381,8.07948,632.948,2216.079
0.02189,0.00036333,8.0937,633.226,2219.481
0.0219,0.00036285,8.10788,633.502,2222.964
0.02191,0.00036237,8.12212,633.772,2226.366
0.02192,0.00036189,8.13636,634.048,2229.849
0.02193,0.00036141,8.15064,634.318,2233.332
0.02194,0.00036093,8.1649,634.588,2236.734
0.02195,0.00036046,8.17924,634.86,2240.217
0.02196,0.00035998,8.1936,635.13,2243.7
0.02197,0.0003595,8.20798,635.4,2247.183
0.02198,0.00035902,8.2224,635.674,2250.666
0.02199,0.00035854,8.2369,635.942,2254.23
0.022,0.00035807,8.25144,636.216,2257.713
0.02201,0.00035759,8.26606,636.492,2261.196
0.02202,0.00035711,8.28072,636.772,2264.76
0.02203,0.00035663,8.29538,637.05,2268.324
0.02204,0.00035616,8.31016,637.33,2271.807
0.02205,0.00035568,8.325,637.614,2275.371
0.02206,0.0003552,8.33988,637.894,2278.935
0.02207,0.00035473,8.35482,638.18,2282.499
0.02208,0.00035425,8.36986,638.466,2286.063
0.02209,0.00035377,8.38492,638.756,2289.627
0.0221,0.0003533,8.40004,639.044,2293.272
0.02211,0.00035282,8.4152,639.338,2296.836
0.02212,0.00035235,8.43044,639.63,2300.481
0.02213,0.00035187,8.44574,639.924,2304.045
0.02214,0.00035139,8.4611,640.222,2307.69
0.02215,0.00035092,8.47646,640.516,2311.335
0.02216,0.00035044,8.49192,640.812,2314.98
0.02217,0.00034997,8.50742,641.112,2318.625
0.02218,0.00034949,8.52294,641.406,2322.27
0.02219,0.00034902,8.53852,641.706,2325.915
0.0222,0.00034854,8.5541,642.006,2329.56
0.02221,0.00034807,8.56974,642.302,2333.286
0.02222,0.00034759,8.58542,642.598,2336.931
0.02223,0.00034712,8.60114,642.896,2340.657
0.02224,0.00034664,8.6169,643.194,2344.383
0.02225,0.00034617,8.6327,643.49,2348.028
0.02226,0.00034569,8.64852,643.784,2351.754
0.02227,0.00034522,8.6644,644.082,2355.48
0.02228,0.00034475,8.68028,644.378,2359.287
0.02229,0.00034427,8.6962,644.672,2363.013
0.0223,0.0003438,8.71214,644.966,2366.739
0.02231,0.00034332,8.72816,645.262,2370.546
0.02232,0.00034285,8.7442,645.552,2374.272
0.02233,0.00034238,8.76028,645.85,2378.079
0.02234,0.0003419,8.7764,646.142,2381.886
0.02235,0.00034143,8.79256,646.438,2385.693
0.02236,0.00034096,8.80876,646.732,2389.5
0.02237,0.00034049,8.82502,647.028,2393.307
0.02238,0.00034001,8.84134,647.322,2397.114
0.02239,0.00033954,8.85772,647.62,2401.002
0.0224,0.00033907,8.87416,647.918,2404.809
0.02241,0.00033859,8.89064,648.22,2408.697
0.02242,0.00033812,8.90722,648.516,2412.504
0.02243,0.00033765,8.92382,648.82,2416.392
0.02244,0.00033718,8.9405,649.124,2420.28
0.02245,0.00033671,8.95724,649.428,2424.168
0.02246,0.00033623,8.97404,649.736,2428.056
0.02247,0.00033576,8.99094,650.044,2432.025
0.02248,0.00033529,9.00784,650.352,2435.913
0.02249,0.00033482,9.02484,650.664,2439.882
0.0225,0.00033435,9.0419,650.978,2443.77
0.02251,0.00033388,9.05904,651.292,2447.739
0.02252,0.00033341,9.0762,651.606,2451.708
0.02253,0.00033294,9.09346,651.92,2455.677
0.02254,0.00033247,9.11074,652.234,2459.646
0.02255,0.000332,9.12808,652.554,2463.615
0.02256,0.00033152,9.14546,652.868,2467.584
0.02257,0.00033105,9.1629,653.186,2471.634
0.02258,0.00033058,9.18036,653.502,2475.603
0.02259,0.00033011,9.19788,653.82,2479.653
0.0226,0.00032964,9.21546,654.134,2483.703
0.02261,0.00032918,9.23306,654.45,2487.753
0.02262,0.00032871,9.2507,654.766,2491.803
0.02263,0.00032824,9.2684,655.078,2495.853
0.02264,0.00032777,9.2861,655.392,2499.903
0.02265,0.0003273,9.30384,655.704,2503.953
0.02266,0.00032683,9.32162,656.018,2508.084
0.02267,0.00032636,9.33942,656.326,2512.215
0.02268,0.00032589,9.35734,656.64,2516.265
0.02269,0.00032542,9.3752,656.95,2520.396
0.0227,0.00032496,9.3931,657.256,2524.527
0.02271,0.00032449,9.41106,657.568,2528.658
0.02272,0.00032402,9.42908,657.872,2532.789
0.02273,0.00032355,9.44712,658.178,2537.001
0.02274,0.00032308,9.46522,658.484,2541.132
0.02275,0.00032262,9.48332,658.79,2545.344
0.02276,0.00032215,9.50146,659.094,2549.556
0.02277,0.00032168,9.51966,659.4,2553.768
0.02278,0.00032121,9.53792,659.704,2557.98
0.02279,0.00032075,9.5562,660.008,2562.192
0.0228,0.00032028,9.57454,660.312,2566.404
0.02281,0.00031981,9.5929,660.616,2570.616
0.02282,0.00031935,9.61134,660.918,2574.909
0.02283,0.00031888,9.6298,661.222,2579.121
0.02284,0.00031842,9.6483,661.522,2583.414
0.02285,0.00031795,9.66688,661.826,2587.707
0.02286,0.00031748,9.68548,662.13,2592
0.02287,0.00031702,9.70418,662.432,2596.293
0.02288,0.00031655,9.7229,662.734,2600.586
0.02289,0.00031609,9.74162,663.038,2604.96
0.0229,0.00031562,9.76046,663.342,2609.253
0.02291,0.00031516,9.77932,663.646,2613.627
0.02292,0.00031469,9.79824,663.946,2618.001
0.02293,0.00031423,9.8172,664.25,2622.375
0.02294,0.00031376,9.8362,664.552,2626.749
0.02295,0.0003133,9.85528,664.856,2631.123
0.02296,0.00031284,9.87442,665.16,2635.497
0.02297,0.00031237,9.89356,665.462,2639.952
0.02298,0.00031191,9.91286,665.766,2644.326
0.02299,0.00031145,9.93202,666.066,2648.781
0.023,0.00031098,9.95146,666.372,2653.236
0.02301,0.00031052,9.97072,666.674,2657.691
0.02302,0.00031006,9.99002,666.976,2662.146
0.02303,0.00030959,10.00954,667.274,2666.601
0.02304,0.00030913,10.0289,667.578,2671.137
0.02305,0.00030867,10.04846,667.878,2675.592
0.02306,0.00030821,10.06834,668.18,2680.128
0.02307,0.00030775,10.0879,668.48,2684.583
0.02308,0.00030728,10.1073,668.78,2689.119
0.02309,0.00030682,10.12732,669.082,2693.655
0.0231,0.00030636,10.14714,669.382,2698.272
0.02311,0.0003059,10.167,669.68,2702.808
0.02312,0.00030544,10.187,669.982,2707.344
0.02313,0.00030498,10.207,670.284,2711.961
0.02314,0.00030452,10.2268,670.586,2716.578
0.02315,0.00030406,10.247,670.888,2721.195
0.02316,0.0003036,10.2674,671.188,2725.812
0.02317,0.00030314,10.2874,671.492,2730.429
0.02318,0.00030268,10.3076,671.794,2735.046
0.02319,0.00030222,10.328,672.102,2739.744
0.0232,0.00030176,10.3486,672.408,2744.361
0.02321,0.0003013,10.369,672.716,2749.059
0.02322,0.00030084,10.3894,673.024,2753.757
0.02323,0.00030038,10.4102,673.334,2758.455
0.02324,0.00029993,10.4308,673.646,2763.153
0.02325,0.00029947,10.4518,673.958,2767.851
0.02326,0.00029901,10.4724,674.276,2772.63
0.02327,0.00029855,10.4936,674.59,2777.409
0.02328,0.00029809,10.5144,674.904,2782.107
0.02329,0.00029764,10.5358,675.224,2786.886
0.0233,0.00029718,10.5568,675.542,2791.665
0.02331,0.00029672,10.578,675.86,2796.525
0.02332,0.00029626,10.5994,676.182,2801.304
0.02333,0.00029581,10.621,676.502,2806.164
0.02334,0.00029535,10.6424,676.82,2810.943
0.02335,0.00029489,10.6638,677.142,2815.803
0.02336,0.00029444,10.6854,677.462,2820.663
0.02337,0.00029398,10.7072,677.782,2825.523
0.02338,0.00029353,10.7288,678.102,2830.464
0.02339,0.00029307,10.7508,678.422,2835.324
0.0234,0.00029261,10.7722,678.742,2840.265
0.02341,0.00029216,10.7942,679.062,2845.206
0.02342,0.0002917,10.8162,679.38,2850.147
0.02343,0.00029125,10.8382,679.7,2855.088
0.02344,0.00029079,10.8602,680.02,2860.029
0.02345,0.00029034,10.8822,680.336,2865.051
0.02346,0.00028988,10.9044,680.656,2869.992
0.02347,0.00028943,10.9268,680.976,2875.014
0.02348,0.00028897,10.9492,681.298,2880.036
0.02349,0.00028852,10.9716,681.618,2885.058
0.0235,0.00028807,10.9938,681.94,2890.161
0.02351,0.00028761,11.0166,682.264,2895.183
0.02352,0.00028716,11.0392,682.592,2900.286
0.02353,0.00028671,11.062,682.918,2905.308
0.02354,0.00028625,11.085,683.248,2910.411
0.02355,0.0002858,11.108,683.578,2915.514
0.02356,0.00028535,11.131,683.912,2920.698
0.02357,0.00028489,11.154,684.248,2925.801
0.02358,0.00028444,11.1774,684.584,2930.985
0.02359,0.00028399,11.2006,684.924,2936.169
0.0236,0.00028354,11.2242,685.266,2941.353
0.02361,0.00028309,11.2478,685.61,2946.537
0.02362,0.00028263,11.2712,685.954,2951.721
0.02363,0.00028218,11.295,686.302,2956.986
0.02364,0.00028173,11.319,686.648,2962.17
0.02365,0.00028128,11.3428,686.998,2967.435
0.02366,0.00028083,11.367,687.35,2972.7
0.02367,0.00028038,11.3908,687.698,2977.965
0.02368,0.00027993,11.415,688.05,2983.23
0.02369,0.00027948,11.439,688.4,2988.576
0.0237,0.00027903,11.4636,688.75,2993.922
0.02371,0.00027858,11.4878,689.1,2999.268
0.02372,0.00027813,11.5122,689.45,3004.614
0.02373,0.00027768,11.5368,689.796,3009.96
0.02374,0.00027723,11.5612,690.144,3015.306
0.02375,0.00027678,11.5856,690.488,3020.733
0.02376,0.00027633,11.6104,690.834,3026.079
0.02377,0.00027589,11.635,691.176,3031.506
0.02378,0.00027544,11.6596,691.516,3036.933
0.02379,0.00027499,11.6844,691.854,3042.441
0.0238,0.00027454,11.709,692.196,3047.868
0.02381,0.00027409,11.7342,692.532,3053.376
0.02382,0.00027365,11.7588,692.87,3058.884
0.02383,0.0002732,11.784,693.206,3064.392
0.02384,0.00027275,11.8092,693.542,3069.9
0.02385,0.00027231,11.834,693.878,3075.408
0.02386,0.00027186,11.8592,694.214,3080.997
0.02387,0.00027141,11.8846,694.55,3086.505
0.02388,0.00027097,11.9098,694.888,3092.094
0.02389,0.00027052,11.9352,695.228,3097.683
0.0239,0.00027008,11.9608,695.568,3103.353
0.02391,0.00026963,11.9864,695.91,3108.942
0.02392,0.00026919,12.0118,696.252,3114.612
0.02393,0.00026874,12.0378,696.596,3120.282
0.02394,0.0002683,12.0638,696.942,3125.952
0.02395,0.00026786,12.09,697.294,3131.622
0.02396,0.00026741,12.1162,697.644,3137.292
0.02397,0.00026697,12.1424,697.998,3143.043
0.02398,0.00026653,12.1688,698.358,3148.713
0.02399,0.00026608,12.1954,698.718,3154.464
0.024,0.00026564,12.222,699.08,3160.296
0.02401,0.0002652,12.2488,699.444,3166.047
0.02402,0.00026476,12.2756,699.814,3171.798
0.02403,0.00026431,12.3028,700.188,3177.63
0.02404,0.00026387,12.3298,700.56,3183.462
0.02405,0.00026343,12.3574,700.936,3189.294
0.02406,0.00026299,12.3846,701.312,3195.126
0.02407,0.00026255,12.4122,701.694,3201.039
0.02408,0.00026211,12.44,702.078,3206.952
0.02409,0.00026167,12.4678,702.462,3212.865
0.0241,0.00026123,12.4954,702.848,3218.778
0.02411,0.00026079,12.5236,703.236,3224.691
0.02412,0.00026035,12.5516,703.624,3230.604
0.02413,0.00025991,12.5798,704.012,3236.598
0.02414,0.00025947,12.608,704.398,3242.592
0.02415,0.00025903,12.6364,704.792,3248.586
0.02416,0.00025859,12.665,705.178,3254.58
0.02417,0.00025815,12.6934,705.568,3260.655
0.02418,0.00025772,12.722,705.954,3266.73
0.02419,0.00025728,12.7504,706.346,3272.805
0.0242,0.00025684,12.779,706.732,3278.88
0.02421,0.0002564,12.808,707.114,3284.955
0.02422,0.00025597,12.8368,707.5,3291.03
0.02423,0.00025553,12.8656,707.882,3297.186
0.02424,0.00025509,12.8948,708.264,3303.342
0.02425,0.00025466,12.9238,708.642,3309.498
0.02426,0.00025422,12.9528,709.018,3315.735
0.02427,0.00025379,12.982,709.398,3321.891
0.02428,0.00025335,13.0112,709.77,3328.128
0.02429,0.00025291,13.0404,710.144,3334.365
0.0243,0.00025248,13.0696,710.514,3340.602
0.02431,0.00025205,13.0988,710.884,3346.92
0.02432,0.00025161,13.1282,711.252,3353.157
0.02433,0.00025118,13.158,711.62,3359.475
0.02434,0.00025074,13.1876,711.986,3365.793
0.02435,0.00025031,13.217,712.354,3372.111
0.02436,0.00024988,13.2466,712.72,3378.51
0.02437,0.00024944,13.2764,713.086,3384.909
0.02438,0.00024901,13.3064,713.45,3391.227
